Data
0.026125106
0.021340078
0.011155839
0.000604718
-0.005896171
-0.005567609
0.003898824
0.018402749
0.032772505
0.040279976
0.038781844
0.024684313
0.002978413
-0.023067578
-0.045467375
-0.05975682
-0.064073975
-0.060284779
-0.051710791
-0.04554141
-0.045515389
-0.052742887
-0.067497258
-0.084447053
-0.098256339
-0.103960411
-0.101223272
-0.089619791
-0.075448417
-0.063134231
-0.058817446
-0.064035328
-0.078375367
-0.095613958
-0.110294362
-0.116152484
-0.112476264
-0.100507316
-0.084354118
-0.07044819
-0.063125308
-0.066244255
-0.077740686
-0.092659457
-0.105649866
-0.110356606
-0.105803531
-0.09287361
-0.076332965
-0.064397835
-0.062391549
-0.073377295
-0.094655257
-0.120681062
-0.144424023
-0.155643069
-0.149218926
-0.120668845
-0.072286067
-0.005867778
0.072475712
0.159600302
0.250843654
0.344222162
0.43625523
0.5238762
0.601222759
0.664131495
0.702884621
0.708280659
0.670606661
0.58276227
0.447744301
0.276954361
0.088240403
-0.093945245
-0.245569832
-0.352473469
-0.410728373
-0.426798247
-0.416838172
-0.393783943
-0.370940105
-0.353572582
-0.340627486
-0.329279694
-0.314718525
-0.294508845
-0.269042355
-0.239942918
-0.209677182
-0.18290399
-0.159173136
-0.140435004
-0.124510489
-0.111315543
-0.100368208
-0.091021675
-0.083988199
-0.077992929
-0.073717743
-0.072444524
-0.072897946
-0.07469406
-0.07556536
-0.074247076
-0.070678548
-0.065077701
-0.056513376
-0.048797165
-0.04276646
-0.03924173
-0.039040895
-0.040393109
-0.043935708
-0.046264317
-0.046815336
-0.043757403
-0.039584128
-0.035221266
-0.030639069
-0.027129976
-0.024515767
-0.023555992
-0.024745046
-0.025543507
-0.026941958
-0.027151591
-0.027186728
-0.025153993
-0.023169459
-0.019950122
-0.017228316
-0.016186244
-0.01509109
-0.0162387
-0.016211434
-0.016356792
-0.0143278
-0.010512211
-0.005217354
0.00244299
0.007919129
0.012732771
0.013958452
0.012525104
0.009240533
0.005529285
0.001966271
0.002755725
0.005325708
0.0111742
0.018023255
0.024236823
0.028368417
0.029656991
0.028301177
0.026411972
0.024650786
0.024668301
0.027532349
0.033343185
0.041175784
0.048378991
0.05613698
0.061103108
0.06388471
0.065203342
0.066664919
0.070210913
0.074437436
0.082021271
0.092460092
0.103227148
0.113294729
0.120847527
0.125934622
0.127825225
0.129934514
0.132337624
0.137038269
0.14625001
0.158948589
0.172860915
0.186902127
0.198911023
0.207424238
0.211211424
0.212375342
0.212974441
0.215296781
0.220041496
0.228700915
0.239368237
0.252045552
0.262347946
0.268355561
0.269309088
0.26489665
0.257023886
0.249143542
0.244380296
0.242763001
0.244841755
0.249832183
0.252241433
0.249756611
0.241079241
0.226404836
0.207370575
0.186483241
0.168226798
0.154166932
0.144375126
0.137384033
0.129697311
0.119677474
0.106496533
0.08980708
0.069887487
0.051201287
0.03452167
0.022931557
0.01705946
0.013831481
0.013837107
0.012185408
0.007548314
-0.000985193
-0.012557453
-0.023828908
-0.034808895
-0.040936309
-0.043019991
-0.039693354
-0.03420942
-0.02864065
-0.026766816
-0.031053166
-0.039094791
-0.0497384
-0.060847528
-0.067440226
-0.068786794
-0.063063052
-0.054311756
-0.045715798
-0.039440815
-0.037467896
-0.041847337
-0.048655384
-0.055680005
-0.061592214
-0.062175837
-0.058160814
-0.05134571
-0.042954728
-0.037458194
-0.036288051
-0.039924589
-0.046698467
-0.054389899
-0.061410736
-0.064135324
-0.061885612
-0.056199707
-0.048276785
-0.040797997
-0.037558194
-0.040418067
-0.046970893
-0.056053875
-0.06291878
-0.065628221
-0.061156332
-0.052779975
-0.042610238
-0.03443563
-0.032307604
-0.03639773
-0.045555996
-0.05573791
-0.064142165
-0.067633159
-0.063914761
-0.056014402
-0.045895545
-0.037344386
-0.032549656
-0.034909605
-0.041514073
-0.051494592
-0.060108201
-0.063144782
-0.061127342
-0.053854906
-0.045087442
-0.037496575
-0.03528172
-0.03997466
-0.049880775
-0.062361634
-0.071844786
-0.076173603
-0.073785664
-0.065278293
-0.054155836
-0.044864209
-0.040485557
-0.042588924
-0.049667004
-0.058361594
-0.066379947
-0.070745385
-0.068905759
-0.06228562
-0.054085483
-0.04741922
-0.045128137
-0.04672476
-0.052860239
-0.06150275
-0.067741843
-0.070900117
-0.068526297
-0.062900223
-0.053874599
-0.047133261
-0.043162857
-0.044333146
-0.050427108
-0.058780971
-0.065959142
-0.070690636
-0.071705866
-0.067164611
-0.06053256
-0.053977174
-0.048531067
-0.046346803
-0.048316965
-0.054182381
-0.060061691
-0.066180952
-0.069519497
-0.069136488
-0.067076938
-0.061920212
-0.058163874
-0.05468394
-0.05446619
-0.055686558
-0.058081349
-0.060444336
-0.062054698
-0.060884209
-0.05853014
-0.053929189
-0.048984155
-0.044252402
-0.040802892
-0.037269979
-0.035052833
-0.034561219
-0.03440719
-0.034482002
-0.03491595
-0.034967682
-0.033908736
-0.031953985
-0.029251687
-0.023909422
-0.018014422
-0.011616944
-0.005676593
-5.26E-06
0.003743745
0.007004557
0.008149309
0.010311301
0.013261741
0.016414959
0.021991608
0.02830058
0.034037742
0.03747379
0.03943177
0.038031836
0.034278269
0.030641209
0.025806591
0.019717126
0.013918972
0.005103292
-0.005359431
-0.017110185
-0.030862186
-0.042837699
-0.052434631
-0.057872361
-0.060556394
-0.060996589
-0.061282151
-0.062294588
-0.0659559
-0.070812725
-0.076140262
-0.079552815
-0.079905669
-0.078146435
-0.074777371
-0.070728334
-0.068664075
-0.068974121
-0.071829207
-0.076677603
-0.081396048
-0.086060512
-0.088057036
-0.087109431
-0.084818881
-0.080488637
-0.076280019
-0.074009278
-0.074044524
-0.075735844
-0.078615155
-0.082307884
-0.083819174
-0.084702957
-0.084656337
-0.086295379
-0.091181993
-0.100464651
-0.111653176
-0.123005709
-0.128776684
-0.124244452
-0.104132989
-0.063882958
-0.003277584
0.077828081
0.174581733
0.280606677
0.388308176
0.490506435
0.578144547
0.649175139
0.700048109
0.725379775
0.719318358
0.674855447
0.584969441
0.450165055
0.277817765
0.085804517
-0.10382481
-0.266011762
-0.385243583
-0.452900352
-0.472876805
-0.460239501
